state	district	crop	Variety	Year	Season	fhp
KA	StateWtd	Maize	-	2008-09	Kharif	820
KA	StateWtd	Maize	-	2008-09	Kharif	820
KA	StateWtd	Maize	-	2008-09	Kharif	820
KA	StateWtd	Maize	-	2008-09	Summer	813
KA	StateWtd	Maize	-	2008-09	Summer	813
KA	StateWtd	Maize	-	2008-09	Summer	813
KA	StateWtd	Maize	HB	2008-09	Kharif	806
KA	StateWtd	Maize	HB	2008-09	Kharif	806
KA	StateWtd	Maize	HB	2008-09	Kharif	806
KA	StateWtd	Maize	HB	2008-09	Rabi	666
KA	StateWtd	Maize	HB	2008-09	Rabi	666
KA	StateWtd	Maize	HB	2008-09	Rabi	666
KA	StateWtd	Maize	HB	2009-10	Kharif	796
KA	StateWtd	Maize	HB	2009-10	Kharif	796
KA	StateWtd	Maize	HB	2009-10	Kharif	796
KA	StateWtd	Maize	HB	2009-10	Rabi	810
KA	StateWtd	Maize	HB	2009-10	Rabi	810
KA	StateWtd	Maize	HB	2009-10	Rabi	810
KA	StateWtd	Maize	HB	2009-10	Summer	818
KA	StateWtd	Maize	HB	2009-10	Summer	818
KA	StateWtd	Maize	HB	2009-10	Summer	818
KA	StateWtd	Maize	HB	2010-11	Kharif	889
KA	StateWtd	Maize	HB	2010-11	Kharif	889
KA	StateWtd	Maize	HB	2010-11	Kharif	889
KA	StateWtd	Maize	HB	2010-11	Rabi	986
KA	StateWtd	Maize	HB	2010-11	Rabi	986
KA	StateWtd	Maize	HB	2010-11	Rabi	986
KA	StateWtd	Maize	HB	2010-11	Summer	1085
KA	StateWtd	Maize	HB	2010-11	Summer	1085
KA	StateWtd	Maize	HB	2010-11	Summer	1085
KA	StateWtd	Paddy	Local	2008-09	Kharif	835
KA	StateWtd	Paddy	Local	2008-09	Kharif	835
KA	StateWtd	Paddy	Local	2008-09	Kharif	835
KA	StateWtd	Paddy	Local	2008-09	Rabi	960
KA	StateWtd	Paddy	Local	2008-09	Rabi	960
KA	StateWtd	Paddy	Local	2008-09	Rabi	960
KA	StateWtd	Paddy	Local	2008-09	Summer	781
KA	StateWtd	Paddy	Local	2008-09	Summer	781
KA	StateWtd	Paddy	Local	2008-09	Summer	781
KA	StateWtd	Paddy	Local	2009-10	Kharif	918
KA	StateWtd	Paddy	Local	2009-10	Kharif	918
KA	StateWtd	Paddy	Local	2009-10	Kharif	918
KA	StateWtd	Paddy	Local	2009-10	Rabi	1027
KA	StateWtd	Paddy	Local	2009-10	Rabi	1027
KA	StateWtd	Paddy	Local	2009-10	Rabi	1027
KA	StateWtd	Paddy	Local	2009-10	Summer	940
KA	StateWtd	Paddy	Local	2009-10	Summer	940
KA	StateWtd	Paddy	Local	2009-10	Summer	940
KA	StateWtd	Paddy	Local	2010-11	Kharif	1020
KA	StateWtd	Paddy	Local	2010-11	Kharif	1020
KA	StateWtd	Paddy	Local	2010-11	Kharif	1020
KA	StateWtd	Paddy	Local	2010-11	Rabi	1096
KA	StateWtd	Paddy	Local	2010-11	Rabi	1096
KA	StateWtd	Paddy	Local	2010-11	Rabi	1096
KA	StateWtd	Pepper	-	2008-09	Summer	11517
KA	StateWtd	Pepper	-	2008-09	Summer	11517
KA	StateWtd	Pepper	-	2008-09	Summer	11517
KA	StateWtd	Pepper	-	2009-10	Summer	12005
KA	StateWtd	Pepper	-	2009-10	Summer	12005
KA	StateWtd	Pepper	-	2009-10	Summer	12005
KA	StateWtd	Pepper	-	2010-11	Summer	21441
KA	StateWtd	Pepper	-	2010-11	Summer	21441
KA	StateWtd	Pepper	-	2010-11	Summer	21441
KA	StateWtd	Potato	-	2008-09	Kharif	727
KA	StateWtd	Potato	-	2008-09	Kharif	727
KA	StateWtd	Potato	-	2008-09	Kharif	727
KA	StateWtd	Potato	-	2008-09	Rabi	1179
